"type","period","household","individual","adm0","adm1_dep","adm2_dep","reason","adm1_arr","adm2_arr","ADM2_ID","adm3_arr","ADM3_ID2","adm0_arr"
"idp","in 2015",2,12,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","PLATEAU","BASSA","NGA032002","GURUM","NGA032002204","Nigeria"
"idp","in 2014",9,47,"Nigeria","NASARAWA","WAMBA","Clash","PLATEAU","BOKKOS","NGA032003","BOKKOS","NGA032003301","Nigeria"
"idp","in 2014",23,139,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","DAMWAI","NGA032003304","Nigeria"
"idp","in 2014",17,103,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","MBAR/MANGAR","NGA032003307","Nigeria"
"idp","in 2014",25,155,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","MANGUNA","NGA032003308","Nigeria"
"idp","Before 2014",8,48,"Nigeria","NASARAWA","LAFIA","Insurgency","PLATEAU","BOKKOS","NGA032003","MUSHERE CENTRAL","NGA032003309","Nigeria"
"idp","Before 2014",30,150,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","MUSHERE CENTRAL","NGA032003309","Nigeria"
"idp","Before 2014",8,45,"Nigeria","NASARAWA","LAFIA","Insurgency","PLATEAU","BOKKOS","NGA032003","MUSHERE  WEST","NGA032003310","Nigeria"
"idp","Before 2014",20,140,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","MUSHERE  WEST","NGA032003310","Nigeria"
"idp","in 2014",20,102,"Nigeria","NASARAWA","OBI","Clash","PLATEAU","BOKKOS","NGA032003","RICHA","NGA032003311","Nigeria"
"idp","in 2014",8,46,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","SHA","NGA032003312","Nigeria"
"idp","in 2014",5,26,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","BOKKOS","NGA032003","TOFF","NGA032003314","Nigeria"
"idp","in 2015",20,70,"Nigeria","PLATEAU","JOS EAST","Clash","PLATEAU","JOS EAST","NGA032004","FEDERE","NGA032004401","Nigeria"
"idp","in 2015",1,4,"Nigeria","PLATEAU","BARIKIN LADI","Clash","PLATEAU","JOS EAST","NGA032004","FOBUR 'A'","NGA032004402","Nigeria"
"idp","in 2014",6,24,"Nigeria","KADUNA","SANGA","Clash","PLATEAU","JOS EAST","NGA032004","MAI GEMU","NGA032004406","Nigeria"
"idp","in 2015",40,200,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","JOS EAST","NGA032004","MAIJUJU","NGA032004407","Nigeria"
"idp","in 2014",17,189,"Nigeria","BORNO","BAMA","Insurgency","PLATEAU","JOS NORTH","NGA032005","ABBA NA SHEHU","NGA032005501","Nigeria"
"idp","in 2014",25,156,"Nigeria","YOBE","DAMATURU","Insurgency","PLATEAU","JOS NORTH","NGA032005","ALI KAZAURE","NGA032005502","Nigeria"
"idp","in 2014",30,210,"Nigeria","PLATEAU","JOS NORTH","Clash","PLATEAU","JOS NORTH","NGA032005","GARBA DAHO","NGA032005503","Nigeria"
"idp","in 2014",28,335,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","JOS NORTH","NGA032005","GANGARE","NGA032005504","Nigeria"
"idp","Before 2014",7,50,"Nigeria","BORNO","BAMA","Natural Disaster","PLATEAU","JOS NORTH","NGA032005","IBRAHIM KATSINA","NGA032005505","Nigeria"
"idp","Before 2014",19,133,"Nigeria","BORNO","BAMA","Insurgency","PLATEAU","JOS NORTH","NGA032005","IBRAHIM KATSINA","NGA032005505","Nigeria"
"idp","in 2014",24,186,"Nigeria","BORNO","NGALA","Insurgency","PLATEAU","JOS NORTH","NGA032005","JENTA ADAMU","NGA032005506","Nigeria"
"idp","in 2014",17,116,"Nigeria","YOBE","GUJBA","Insurgency","PLATEAU","JOS NORTH","NGA032005","JENTA APATA","NGA032005507","Nigeria"
"idp","in 2014",5,24,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","PLATEAU","JOS NORTH","NGA032005","JOS JARAWA","NGA032005508","Nigeria"
"idp","in 2014",8,40,"Nigeria","ADAMAWA","MUBI NORTH","Clash","PLATEAU","JOS NORTH","NGA032005","JOS JARAWA","NGA032005508","Nigeria"
"idp","in 2014",23,106,"Nigeria","BORNO","NGALA","Insurgency","PLATEAU","JOS NORTH","NGA032005","NARAGUTA 'A'","NGA032005509","Nigeria"
"idp","in 2014",30,174,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","PLATEAU","JOS NORTH","NGA032005","NARAGUTA 'B'","NGA032005510","Nigeria"
"idp","in 2014",26,132,"Nigeria","YOBE","DAMATURU","Insurgency","PLATEAU","JOS NORTH","NGA032005","SARKIN ARAB","NGA032005511","Nigeria"
"idp","in 2015",18,97,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","PLATEAU","JOS NORTH","NGA032005","TUDUN WADA - KABONG","NGA032005513","Nigeria"
"idp","in 2014",16,98,"Nigeria","PLATEAU","BOKKOS","Clash","PLATEAU","JOS NORTH","NGA032005","VANDERPUYE","NGA032005514","Nigeria"
"idp","in 2014",94,466,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","JOS SOUTH","NGA032006","BUKURU","NGA032006601","Nigeria"
"idp","Before 2014",350,615,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","JOS SOUTH","NGA032006","GYEL 'A'","NGA032006604","Nigeria"
"idp","in 2014",60,180,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","JOS SOUTH","NGA032006","GYEL 'B'","NGA032006605","Nigeria"
"idp","Before 2014",75,200,"Nigeria","PLATEAU","BARIKIN LADI","Clash","PLATEAU","JOS SOUTH","NGA032006","KURU 'A'","NGA032006606","Nigeria"
"idp","Before 2014",150,420,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","JOS SOUTH","NGA032006","TURU","NGA032006609","Nigeria"
"idp",2011,153,550,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","JOS SOUTH","NGA032006","VWANG","NGA032006610","Nigeria"
"idp","Before 2014",60,150,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","JOS SOUTH","NGA032006","ZAWAN 'A'","NGA032006611","Nigeria"
"idp","Before 2014",39,99,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","JOS SOUTH","NGA032006","ZAWAN 'B'","NGA032006612","Nigeria"
"idp","in 2014",27,253,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","KANAM","NGA032007","DENGI","NGA032007702","Nigeria"
"idp","in 2014",13,111,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","KANAM","NGA032007","GUMSHER","NGA032007706","Nigeria"
"idp","in 2014",5,42,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","KANAM","NGA032007","GWAMLAR","NGA032007707","Nigeria"
"idp","in 2014",9,86,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","KANAM","NGA032007","JARMAI","NGA032007708","Nigeria"
"idp","in 2014",200,830,"Nigeria","NASARAWA","OBI","Clash","PLATEAU","KANKE","NGA032008","AMPANG-EAST","NGA032008801","Nigeria"
"idp","Before 2014",121,663,"Nigeria","TARABA","IBI","Clash","PLATEAU","KANKE","NGA032008","AMPER CHIKA 'A'","NGA032008802","Nigeria"
"idp","Before 2014",1,10,"Nigeria","TARABA","IBI","Insurgency","PLATEAU","KANKE","NGA032008","AMPER CHIKA 'B'","NGA032008803","Nigeria"
"idp","Before 2014",7,47,"Nigeria","TARABA","IBI","Clash","PLATEAU","KANKE","NGA032008","AMPER CHIKA 'B'","NGA032008803","Nigeria"
"idp","in 2014",7,35,"Nigeria","TARABA","DONGA","Clash","PLATEAU","KANKE","NGA032008","AMPER SERI","NGA032008804","Nigeria"
"idp","in 2014",11,41,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","KANKE","NGA032008","DAWAKI","NGA032008805","Nigeria"
"idp","in 2014",3,16,"Nigeria","BORNO","GWOZA","Clash","PLATEAU","KANKE","NGA032008","KABWIR PADA","NGA032008807","Nigeria"
"idp","in 2014",4,22,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","KANKE","NGA032008","KABWIR PADA","NGA032008807","Nigeria"
"idp","Before 2014",5,12,"Nigeria","TARABA","IBI","Insurgency","PLATEAU","KANKE","NGA032008","KABWIR/GYANGYANG","NGA032008808","Nigeria"
"idp","Before 2014",15,38,"Nigeria","TARABA","IBI","Clash","PLATEAU","KANKE","NGA032008","KABWIR/GYANGYANG","NGA032008808","Nigeria"
"idp","Before 2014",264,605,"Nigeria","NASARAWA","OBI","Insurgency","PLATEAU","KANKE","NGA032008","NEMEL","NGA032008810","Nigeria"
"idp","Before 2014",512,1201,"Nigeria","NASARAWA","OBI","Clash","PLATEAU","KANKE","NGA032008","NEMEL","NGA032008810","Nigeria"
"idp","in 2014",11,45,"Nigeria","PLATEAU","WASE","Natural Disaster","PLATEAU","LANGTANG NORTH","NGA032009","FUNYALANG","NGA032009901","Nigeria"
"idp","in 2014",56,339,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","LANGTANG NORTH","NGA032009","FUNYALANG","NGA032009901","Nigeria"
"idp","in 2014",10,53,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","LANGTANG NORTH","NGA032009","KELLER","NGA032009903","Nigeria"
"idp","in 2014",3,16,"Nigeria","BORNO","KUKAWA","Clash","PLATEAU","LANGTANG NORTH","NGA032009","KUFFEN","NGA032009904","Nigeria"
"idp","in 2014",8,40,"Nigeria","BORNO","KUKAWA","Insurgency","PLATEAU","LANGTANG NORTH","NGA032009","KUFFEN","NGA032009904","Nigeria"
"idp","in 2014",38,243,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","LANGTANG NORTH","NGA032009","KWANDE","NGA032009906","Nigeria"
"idp","in 2014",69,374,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","LANGTANG NORTH","NGA032009","LIPCHOK","NGA032009907","Nigeria"
"idp","in 2014",64,319,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","LANGTANG NORTH","NGA032009","PAJAT","NGA032009910","Nigeria"
"idp","in 2015",11,45,"Nigeria","PLATEAU","LANGTANG NORTH","Natural Disaster","PLATEAU","LANGTANG NORTH","NGA032009","WAROH","NGA032009914","Nigeria"
"idp","Before 2014",5,28,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","DADIN KOWA","NGA032010001","Nigeria"
"idp","in 2014",1,3,"Nigeria","PLATEAU","LANGTANG SOUTH","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","FAJUL","NGA032010002","Nigeria"
"idp","in 2014",8,69,"Nigeria","PLATEAU","LANGTANG SOUTH","Natural Disaster","PLATEAU","LANGTANG SOUTH","NGA032010","FAJUL","NGA032010002","Nigeria"
"idp","in 2014",12,90,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","GAMAKAI","NGA032010003","Nigeria"
"idp","in 2014",5,26,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","LANGTANG SOUTH","NGA032010","LASHEL","NGA032010004","Nigeria"
"idp","in 2014",6,41,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","LASHEL","NGA032010004","Nigeria"
"idp","Before 2014",8,42,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","LANGTANG SOUTH","NGA032010","MABUDI","NGA032010005","Nigeria"
"idp","Before 2014",16,101,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","MABUDI","NGA032010005","Nigeria"
"idp","in 2014",1,1,"Nigeria","PLATEAU","LANGTANG SOUTH","Insurgency","PLATEAU","LANGTANG SOUTH","NGA032010","MAGAMA","NGA032010006","Nigeria"
"idp","in 2014",5,42,"Nigeria","PLATEAU","LANGTANG SOUTH","Natural Disaster","PLATEAU","LANGTANG SOUTH","NGA032010","MAGAMA","NGA032010006","Nigeria"
"idp","in 2014",8,50,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","SABON GIDA","NGA032010007","Nigeria"
"idp","Before 2014",10,53,"Nigeria","PLATEAU","SHENDAM","Insurgency","PLATEAU","LANGTANG SOUTH","NGA032010","TALGWANG","NGA032010008","Nigeria"
"idp","Before 2014",25,179,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","TALGWANG","NGA032010008","Nigeria"
"idp","in 2014",5,21,"Nigeria","PLATEAU","SHENDAM","Insurgency","PLATEAU","LANGTANG SOUTH","NGA032010","TIMBOL","NGA032010009","Nigeria"
"idp","in 2014",5,42,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","LANGTANG SOUTH","NGA032010","TIMBOL","NGA032010009","Nigeria"
"idp","in 2014",15,103,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","AMPANG WEST","NGA032011101","Nigeria"
"idp","Before 2014",21,132,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","CHANSO","NGA032011102","Nigeria"
"idp","in 2014",19,175,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","GINDIRI  1","NGA032011103","Nigeria"
"idp","in 2015",6,43,"Nigeria","PLATEAU","MANGU","Natural Disaster","PLATEAU","MANGU","NGA032011","GINDIRI  11","NGA032011104","Nigeria"
"idp","Before 2014",11,56,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","JANNARET","NGA032011105","Nigeria"
"idp","in 2014",35,226,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","MANGU","NGA032011","JIPAL/CHAKFEM","NGA032011106","Nigeria"
"idp","in 2014",305,2023,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","KADUNU","NGA032011107","Nigeria"
"idp","in 2014",15,88,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","KERANG","NGA032011108","Nigeria"
"idp","in 2014",10,52,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","MANGU","NGA032011","KOMBUN","NGA032011109","Nigeria"
"idp","in 2014",254,1562,"Nigeria","PLATEAU","MANGU","Clash","PLATEAU","MANGU","NGA032011","LANGAI","NGA032011110","Nigeria"
"idp","in 2015",4,43,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","BALTEP","NGA03Before 2014201","Nigeria"
"idp","Before 2014",5,14,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","MIKANG","NGA03Before 2014","GARKAWA CENTRAL","NGA03Before 2014202","Nigeria"
"idp","Before 2014",20,110,"Nigeria","PLATEAU","WASE","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","GARKAWA CENTRAL","NGA03Before 2014202","Nigeria"
"idp","in 2015",8,65,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","GARKAWA NORTH","NGA03Before 2014203","Nigeria"
"idp","in 2014",10,101,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","GARKAWA NORTH EAST","NGA03Before 2014204","Nigeria"
"idp","in 2014",20,183,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","KOENOEM 'A'","NGA03Before 2014205","Nigeria"
"idp","in 2015",10,71,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","KOENOEM 'B'","NGA03Before 2014206","Nigeria"
"idp","in 2015",12,97,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","LALIN","NGA03Before 2014207","Nigeria"
"idp","in 2014",50,464,"Nigeria","PLATEAU","MIKANG","Natural Disaster","PLATEAU","MIKANG","NGA03Before 2014","PIAPUNG 'A'","NGA03Before 2014208","Nigeria"
"idp","in 2014",7,49,"Nigeria","TARABA","IBI","Clash","PLATEAU","MIKANG","NGA03Before 2014","PIAPUNG 'B'","NGA03Before 2014209","Nigeria"
"idp","in 2014",15,163,"Nigeria","TARABA","IBI","Clash","PLATEAU","MIKANG","NGA03Before 2014","TUNKUS","NGA03Before 2014210","Nigeria"
"idp",2011,1,4,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","PANKSHIN","NGA032013","CHIP","NGA032013301","Nigeria"
"idp",2011,75,695,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","PANKSHIN","NGA032013","CHIP","NGA032013301","Nigeria"
"idp","Before 2014",12,85,"Nigeria","PLATEAU","KANAM","Natural Disaster","PLATEAU","PANKSHIN","NGA032013","DOK-PAI","NGA032013302","Nigeria"
"idp","Before 2014",60,371,"Nigeria","PLATEAU","KANAM","Clash","PLATEAU","PANKSHIN","NGA032013","DOK-PAI","NGA032013302","Nigeria"
"idp","Before 2014",18,122,"Nigeria","TARABA","KARIM-LAMIDO","Clash","PLATEAU","PANKSHIN","NGA032013","FIER","NGA032013303","Nigeria"
"idp","Before 2014",12,50,"Nigeria","NIGER","AGWARA","Clash","PLATEAU","PANKSHIN","NGA032013","JIBLIK","NGA032013304","Nigeria"
"idp","in 2014",11,63,"Nigeria","TARABA","TAKUM","Clash","PLATEAU","PANKSHIN","NGA032013","KADUNG","NGA032013305","Nigeria"
"idp","in 2014",1,10,"Nigeria","NIGER","AGWARA","Natural Disaster","PLATEAU","PANKSHIN","NGA032013","LANKANG","NGA032013307","Nigeria"
"idp","in 2014",26,197,"Nigeria","NIGER","AGWARA","Clash","PLATEAU","PANKSHIN","NGA032013","LANKANG","NGA032013307","Nigeria"
"idp",2011,1,5,"Nigeria","NIGER","AGWARA","Insurgency","PLATEAU","PANKSHIN","NGA032013","PANKSHIN CENTRAL","NGA032013308","Nigeria"
"idp",2011,31,201,"Nigeria","NIGER","AGWARA","Clash","PLATEAU","PANKSHIN","NGA032013","PANKSHIN CENTRAL","NGA032013308","Nigeria"
"idp","Before 2014",41,160,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","PANKSHIN","NGA032013","PANKSHIN  CHIGWONG","NGA032013309","Nigeria"
"idp",2011,14,93,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","PANKSHIN","NGA032013","PANKSHIN  SOUTH (BELNING)","NGA032013310","Nigeria"
"idp","Before 2014",80,554,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","PANKSHIN","NGA032013","TAL","NGA032013311","Nigeria"
"idp","Before 2014",67,367,"Nigeria","TARABA","WUKARI","Clash","PLATEAU","PANKSHIN","NGA032013","WOKKOS","NGA032013312","Nigeria"
"idp","Before 2014",60,242,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","QUA'AN PAN","NGA032014","BWALL","NGA032014401","Nigeria"
"idp","in 2014",6,68,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","QUA'AN PAN","NGA032014","DOEMAK-GOECHIM","NGA032014402","Nigeria"
"idp","Before 2014",28,130,"Nigeria","TARABA","KURMI","Clash","PLATEAU","QUA'AN PAN","NGA032014","DOEMAK-KOPLONG","NGA032014403","Nigeria"
"idp","Before 2014",5,56,"Nigeria","TARABA","IBI","Clash","PLATEAU","QUA'AN PAN","NGA032014","DOKAN KASUWA","NGA032014404","Nigeria"
"idp","in 2014",45,360,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","QUA'AN PAN","NGA032014","KURGWI","NGA032014405","Nigeria"
"idp","Before 2014",15,170,"Nigeria","TARABA","IBI","Clash","PLATEAU","QUA'AN PAN","NGA032014","KWALLA YITLA'AR","NGA032014408","Nigeria"
"idp","in 2014",5,20,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","QUA'AN PAN","NGA032014","KWANDE","NGA032014409","Nigeria"
"idp","in 2014",8,25,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","QUA'AN PAN","NGA032014","KWANG","NGA032014410","Nigeria"
"idp","in 2014",25,202,"Nigeria","NASARAWA","LAFIA","Clash","PLATEAU","QUA'AN PAN","NGA032014","NAMU","NGA032014411","Nigeria"
"idp","in 2014",107,849,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","RIYOM","NGA03in 2015","JOL/KWI","NGA03in 2015504","Nigeria"
"idp","in 2015",179,1160,"Nigeria","PLATEAU","BARIKIN LADI","Clash","PLATEAU","RIYOM","NGA03in 2015","RA-HOSS","NGA03in 2015505","Nigeria"
"idp","in 2014",247,1104,"Nigeria","PLATEAU","BARIKIN LADI","Clash","PLATEAU","RIYOM","NGA03in 2015","RIM","NGA03in 2015506","Nigeria"
"idp",2011,1111,5428,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","RIYOM","NGA03in 2015","RIYOM","NGA03in 2015507","Nigeria"
"idp","in 2014",11,72,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","RIYOM","NGA03in 2015","SHARUBUTU","NGA03in 2015508","Nigeria"
"idp","Before 2014",693,3456,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","RIYOM","NGA03in 2015","SOPP","NGA03in 2015509","Nigeria"
"idp",2011,221,1658,"Nigeria","PLATEAU","RIYOM","Clash","PLATEAU","RIYOM","NGA03in 2015","TA-HOSS","NGA03in 2015510","Nigeria"
"idp","in 2014",69,430,"Nigeria","PLATEAU","LANGTANG NORTH","Clash","PLATEAU","SHENDAM","NGA032016","DERTENG","NGA032016601","Nigeria"
"idp","in 2014",19,163,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","SHENDAM","NGA032016","KALONG","NGA032016602","Nigeria"
"idp","in 2015",6,55,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","SHENDAM","NGA032016","KURUNGBAU (A)","NGA032016603","Nigeria"
"idp","in 2015",8,65,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","SHENDAM","NGA032016","KURUNGBAU (A)","NGA032016603","Nigeria"
"idp","in 2014",11,107,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","SHENDAM","NGA032016","KURUNGBAU (B)","NGA032016604","Nigeria"
"idp","in 2014",18,145,"Nigeria","PLATEAU","WASE","Natural Disaster","PLATEAU","SHENDAM","NGA032016","MOEKAT","NGA032016605","Nigeria"
"idp","in 2014",19,77,"Nigeria","PLATEAU","SHENDAM","Natural Disaster","PLATEAU","SHENDAM","NGA032016","PANGSHOM","NGA032016606","Nigeria"
"idp","Before 2014",10,110,"Nigeria","TARABA","IBI","Clash","PLATEAU","SHENDAM","NGA032016","POESHIP","NGA032016607","Nigeria"
"idp","Before 2014",17,191,"Nigeria","TARABA","IBI","Natural Disaster","PLATEAU","SHENDAM","NGA032016","POESHIP","NGA032016607","Nigeria"
"idp","Before 2014",70,374,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","SHENDAM","NGA032016","SHENDAM CENTRAL (A)","NGA032016608","Nigeria"
"idp","in 2015",9,77,"Nigeria","PLATEAU","WASE","Natural Disaster","PLATEAU","SHENDAM","NGA032016","SHENDAM CENTRAL (B)","NGA032016609","Nigeria"
"idp","Before 2014",25,194,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","SHENDAM","NGA032016","SHIMANKAR","NGA032016610","Nigeria"
"idp","Before 2014",12,85,"Nigeria","BORNO","GWOZA","Insurgency","PLATEAU","SHENDAM","NGA032016","YELWA","NGA032016611","Nigeria"
"idp","Before 2014",60,401,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","WASE","NGA032017","DANBIRAM","NGA032017702","Nigeria"
"idp","Before 2014",93,597,"Nigeria","PLATEAU","WASE","Clash","PLATEAU","WASE","NGA032017","KUYAMBANA","NGA032017707","Nigeria"
"idp","Before 2014",20,110,"Nigeria","PLATEAU","SHENDAM","Clash","PLATEAU","WASE","NGA032017","SALUWE","NGA032017710","Nigeria"
"idp","in 2014",9,52,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","ARDO - KOLA","NGA035001","ARDO KOLA","NGA035001102","Nigeria"
"idp","in 2014",71,289,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","ARDO - KOLA","NGA035001","JAURO YINU","NGA035001104","Nigeria"
"idp","in 2014",87,229,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","ARDO - KOLA","NGA035001","LAMIDO BORNO","NGA035001105","Nigeria"
"idp","in 2014",13,58,"Nigeria","TARABA","ARDO - KOLA","Clash","TARABA","ARDO - KOLA","NGA035001","MAYO RANEWO","NGA035001106","Nigeria"
"idp","in 2014",20,142,"Nigeria","TARABA","ARDO - KOLA","Insurgency","TARABA","ARDO - KOLA","NGA035001","MAYO RANEWO","NGA035001106","Nigeria"
"idp","in 2014",243,1287,"Nigeria","TARABA","ARDO - KOLA","Natural Disaster","TARABA","ARDO - KOLA","NGA035001","MAYO RANEWO","NGA035001106","Nigeria"
"idp","in 2014",33,159,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","ARDO - KOLA","NGA035001","SARKIN DUTSE","NGA035001107","Nigeria"
"idp","in 2014",5,23,"Nigeria","ADAMAWA","MADAGALI","Clash","TARABA","ARDO - KOLA","NGA035001","SUNKANI","NGA035001108","Nigeria"
"idp","in 2014",7,32,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","ARDO - KOLA","NGA035001","SUNKANI","NGA035001108","Nigeria"
"idp","in 2014",230,709,"Nigeria","BORNO","GUZAMALA","Clash","TARABA","BALI","NGA035002","BALI  A","NGA035002202","Nigeria"
"idp","in 2014",235,1049,"Nigeria","BORNO","GUZAMALA","Insurgency","TARABA","BALI","NGA035002","BALI  A","NGA035002202","Nigeria"
"idp","in 2014",20,129,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","BALI","NGA035002","BALI B","NGA035002203","Nigeria"
"idp","in 2014",78,321,"Nigeria","BORNO","GWOZA","Clash","TARABA","BALI","NGA035002","BALI B","NGA035002203","Nigeria"
"idp","in 2014",61,140,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","BALI","NGA035002","GANG DOLE","NGA035002204","Nigeria"
"idp","in 2014",64,315,"Nigeria","BORNO","DAMBOA","Insurgency","TARABA","BALI","NGA035002","KAIGAMA","NGA035002208","Nigeria"
"idp","in 2014",40,214,"Nigeria","BORNO","CHIBOK","Insurgency","TARABA","BALI","NGA035002","MAIHULA","NGA035002209","Nigeria"
"idp","in 2014",37,185,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","BALI","NGA035002","SUNTAI","NGA035002210","Nigeria"
"idp","in 2014",18,97,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","BALI","NGA035002","TAKALAFIYA","NGA035002211","Nigeria"
